(57.319275, 36.18872, 62.52997)
(40.587036, 54.94458, 28.509888)
(91.9917, 58.394714, 31.989136)
(89.72888, 52.7807, 51.75995)
(103.82611, 107.00244, 108.49481)
(87.00482, 83.88092, 100.63153)
(104.49597, 77.69562, 51.014465)
(32.835266, 33.917297, 34.562866)
(81.97522, 59.588074, 46.37091)
(47.188354, 47.963318, 35.732483)
(127.93768, 138.50769, 139.98956)
(120.42078, 114.741455, 65.07892)
(169.2395, 79.9931, 74.49255)
(118.11804, 150.03528, 162.92981)
(97.49591, 68.49707, 48.31494)
(92.8642, 69.50836, 51.620667)
(75.89838, 67.61316, 75.77124)
(100.4057, 82.885254, 64.908875)
(82.79486, 72.138916, 64.50708)
(76.104675, 52.51306, 9.110657)
(110.497925, 90.49585, 58.729065)
(80.475525, 59.42566, 56.687866)
(36.70941, 52.123047, 46.38568)
(138.20374, 54.281128, 80.57684)
(84.73358, 46.338074, 114.90399)
(119.50043, 83.131165, 79.31036)
(88.69293, 64.26819, 50.086304)
(29.168274, 22.716003, 15.613281)
(49.32617, 52.49695, 62.387756)
(72.05249, 71.20746, 70.96576)
(96.91211, 93.8327, 97.85852)
(31.210938, 93.63281, 112.65198)
(75.66815, 78.64319, 43.092346)
(156.68707, 79.59015, 117.86017)
(20.922241, 19.261658, 36.505615)
(94.03174, 50.918884, 65.467896)
(93.44208, 85.237305, 76.323975)
(132.90765, 119.04932, 86.60687)
(148.50104, 127.58142, 105.46063)
(114.073975, 77.07501, 72.30548)
(80.717896, 50.192566, 31.40564)
(81.832275, 80.05316, 79.544556)
(98.21533, 73.84723, 54.995605)
(124.51672, 55.45569, 52.21588)
(200.81671, 173.25055, 105.21039)
(98.754944, 87.1051, 59.92395)
(96.459045, 88.00537, 85.3949)
(75.02881, 20.602173, 16.604736)
(43.834717, 33.82538, 37.970642)
(114.50049, 95.00433, 63.206543)
(68.77527, 69.448975, 70.031494)
(76.74835, 66.10474, 49.798645)
(79.112305, 46.460876, 43.040466)
(124.38208, 113.49188, 105.06891)
(78.24933, 67.71954, 57.78711)
(53.25177, 34.45233, 58.794006)
(90.27338, 79.713745, 72.70508)
(69.20203, 46.704956, 24.49414)
(53.431396, 95.23407, 116.545105)
(81.03699, 80.32007, 81.393616)
(134.32892, 105.674255, 85.17383)
(101.83508, 77.141235, 65.217285)
(110.458374, 92.743286, 46.61487)
(101.6084, 79.13513, 142.13678)
(49.996887, 48.15033, 62.634155)
(12.236877, 12.162415, 12.162415)
(78.253174, 22.678894, 12.829346)
(71.559326, 46.216736, 56.675903)
(155.49158, 113.34894, 60.010315)
(10.541687, 48.69568, 19.510376)
(51.824524, 77.249146, 76.78082)
(37.419495, 56.427124, 42.666504)
(60.700928, 40.393555, 39.25171)
(47.568665, 56.881226, 42.004456)
(57.36261, 41.25293, 42.00525)
(122.55774, 89.0603, 25.553406)
(34.354065, 38.497314, 34.3089)
(74.14612, 52.875366, 30.917664)
(21.988281, 65.96484, 79.36395)
(149.86548, 112.7973, 26.6203)
(63.512085, 53.445923, 23.486877)
(113.1806, 76.383606, 72.111755)
(62.169434, 29.225952, 19.418518)
(68.64679, 53.709778, 21.925476)
(61.187195, 49.87549, 17.045044)
(71.68286, 42.85327, 60.421997)
(39.232788, 30.291626, 38.885498)
(101.630554, 103.171875, 83.561035)
(65.724, 42.52661, 64.70038)
(53.714355, 58.57007, 46.489807)
(28.391052, 22.70581, 23.345886)
(46.395874, 38.143494, 35.826904)
(44.03003, 38.19696, 33.237305)
(63.427307, 60.43567, 54.256958)
(149.61542, 158.65363, 161.19434)
(34.65161, 45.525574, 53.415527)
(89.37134, 67.50195, 38.529602)
(46.400757, 28.949951, 30.275818)
(81.156006, 101.28351, 112.65332)
(106.67694, 105.30792, 98.40735)
(76.23291, 57.284485, 42.55255)
(100.15497, 64.99835, 76.26239)
(76.40326, 65.77533, 52.539124)
(48.97711, 55.826477, 78.73273)
(78.29651, 72.87891, 46.90747)
(131.10187, 72.85376, 29.100159)
(25.104858, 20.215332, 26.946106)
(79.079956, 48.719604, 54.006104)
(155.26874, 127.90234, 43.600708)
(113.34387, 103.2525, 76.00427)
(79.1496, 60.698914, 48.674683)
(64.00238, 71.8009, 82.68823)
(225.73688, 142.33618, 24.453491)
(58.32727, 54.754333, 54.68628)
(107.732666, 64.586975, 69.957886)
(6.8986816, 6.8512573, 6.8512573)
(32.05542, 72.97473, 91.587585)
(132.84863, 104.38458, 23.311829)
(68.6355, 50.96228, 61.10321)
(27.480469, 82.44141, 99.18732)
(64.97778, 73.11267, 64.69861)
(89.320496, 126.29578, 104.41614)
(110.56708, 67.12933, 60.658936)
(37.47473, 29.847778, 29.144714)
(44.755676, 53.747253, 32.853027)
(110.14441, 102.30133, 58.23651)
(18.428589, 17.508972, 16.987122)
(74.53546, 64.70819, 25.180603)
(65.71735, 42.502136, 38.00586)
(45.21216, 29.278687, 18.193787)
(9.171631, 9.121887, 9.121887)
(53.279053, 73.68005, 68.57733)
(55.168274, 68.850525, 81.997925)
(107.52954, 54.590088, 32.377625)
(114.25128, 88.84131, 15.082764)
(22.266052, 63.807495, 96.958374)
(41.795532, 45.58728, 65.97504)
(153.81116, 92.822266, 7.602539)
(64.55475, 62.932617, 61.88678)
(97.11456, 68.569336, 5.420105)
(93.75958, 130.17816, 197.04175)
(120.38556, 105.315125, 41.78705)
(50.78949, 92.35101, 166.02454)
(56.516785, 32.65741, 64.149536)
(57.983704, 20.718506, 10.063416)
(111.51422, 97.30078, 80.74017)
(79.79138, 87.36664, 91.241394)
(68.279236, 60.661377, 51.709778)
(49.337585, 50.083984, 42.536743)
(147.68195, 135.26135, 53.812073)
(134.89197, 106.64636, 92.43231)
(38.35968, 48.364136, 52.947266)
(148.79352, 119.637146, 25.320374)
(113.079956, 133.55359, 148.13861)
(145.36475, 124.0766, 79.45709)
(107.29852, 96.91571, 80.95209)
(84.34198, 77.65381, 40.227722)
